ArTId;ArTVersion;ArTCreated;ArTChanged;FournisseurId;FournisseurName;ArTName;ArTXEpsg2154;ArTYEpsg2154;ArRId;ArTType;ArTPrivateCode;ArTFareZone;ArTAccessibility;ArTAudibleSignals;ArTVisualSigns;ArTTown;ArTPostalRegion;ArTGeopoint
50147720;1347855-1231940;2021-01-19T23:02:32+01:00;2021-10-27T01:04:32+02:00;59;RATP;RUE DE LA STATION;647700;6867592;480535;bus;4065;3;unknown;unknown;unknown;Asnières-sur-Seine;92004;48.90620027458763,2.28652205382396
50145981;1339304-1320712;2018-04-11T01:25:01+02:00;2021-10-19T01:02:35+02:00;59;RATP;AMPERE;650572;6870309;40176;bus;61235;3;true;unknown;unknown;Villeneuve-la-Garenne;92078;48.93085950866473,2.3253833299816495
50147169;1339301-1103023;2019-03-20T12:06:47+01:00;2021-10-19T01:02:33+02:00;59;RATP;RUE DE LA HAIE-COQ;653975;6867565;473785;bus;69405;2;false;unknown;unknown;Aubervilliers;93001;48.90643676508294,2.3721248398540835
50114102;1331845-900840;2018-04-11T01:29:10+02:00;2021-09-23T01:24:41+02:00;59;RATP;GAMBETTA - PORTE DE BOULOGNE;644436;6861053;427354;bus;27;2;true;unknown;unknown;Boulogne-Billancourt;92012;48.84712395787225,2.242852469786586
50114122;1331840-1349652;2018-04-11T01:28:14+02:00;2021-09-23T01:24:39+02:00;59;RATP;GALLIENI - BELLE FEUILLE;644416;6859912;25700;bus;63;2;true;unknown;unknown;Boulogne-Billancourt;92012;48.83686131875037,2.242729059024224
50114495;1331837-891212;2018-04-12T13:42:34+02:00;2021-09-23T01:24:37+02:00;59;RATP;CHARLES DE GAULLE - ETOILE;648488;6864122;40839;bus;528;1;true;unknown;unknown;Paris 8e;75108;48.87505958414286,2.2976924192852013
50114509;1331836-1324780;2018-04-12T14:18:30+02:00;2021-09-23T01:24:37+02:00;59;RATP;TERNES;648584;6864556;28250;bus;543;1;true;unknown;unknown;Paris 17e;75117;48.878970082421105,2.298948669057107
50114529;1331835-1336334;2018-04-12T14:22:30+02:00;2021-09-23T01:24:36+02:00;59;RATP;CHATEAU ROUGE;652298;6865505;22809;bus;565;1;true;unknown;unknown;Paris 18e;75118;48.88778996291878,2.3494796601643246
50114777;1331833-1332607;2018-04-11T23:30:44+02:00;2021-09-23T01:24:35+02:00;59;RATP;FORT DU KREMLIN-BICETRE;652034;6856327;37126;bus;855;2;true;unknown;unknown;Le Kremlin-Bicêtre;94043;48.80523276332552,2.3469147807093846
50121542;1331830-39792;2018-04-12T13:32:31+02:00;2021-09-23T01:24:33+02:00;59;RATP;CHATELET;652239;6862133;39792;bus;1611;1;false;unknown;unknown;Paris 4e;75104;48.857461958514605,2.3490541793909525
50121919;1331816-1333627;2018-04-11T22:53:05+02:00;2021-09-23T01:24:26+02:00;59;RATP;EGLISE DE SAINT-MANDE;657248;6860131;37227;bus;2061;2;true;unknown;unknown;Saint-Mandé;94067;48.83980979719555,2.417521660962304
50121992;1331814-1141975;2018-04-11T00:32:31+02:00;2021-09-23T01:24:25+02:00;59;RATP;VOLTAIRE - VILLIERS;647230;6865705;26365;bus;2147;2;true;unknown;unknown;Neuilly-sur-Seine;92051;48.88919306519162,2.2803452629811907
50122170;1331801-1337541;2018-04-11T22:55:50+02:00;2021-09-23T01:24:19+02:00;59;RATP;COKERIE;657154;6853317;27495;bus;2497;3;true;unknown;unknown;Alfortville;94002;48.77852290773346,2.4169265163843687
50122176;1331800-1217092;2018-04-11T22:56:04+02:00;2021-09-23T01:24:18+02:00;59;RATP;ERNEST RENAN;657977;6857097;25908;bus;2504;3;true;unknown;unknown;Maisons-Alfort;94046;48.81257232518322,2.427753200852623
50122200;1331791-12411;2018-04-11T22:56:49+02:00;2021-09-23T01:24:14+02:00;59;RATP;MESANGES;657044;6852844;12411;bus;2566;3;true;unknown;unknown;Choisy-le-Roi;94022;48.774261618838196,2.4154772747685342
50122246;1331771-926970;2018-04-11T22:58:06+02:00;2021-09-23T01:24:04+02:00;59;RATP;LES ARMOIRIES;665435;6858670;28050;bus;2626;4;true;unknown;unknown;Villiers-sur-Marne;94079;48.82716180752711,2.5291818827008385
50122250;1331769-36363;2018-04-11T22:58:02+02:00;2021-09-23T01:24:03+02:00;59;RATP;GEORGES COURTELINE;667902;6857338;36363;bus;2632;4;true;unknown;unknown;Champigny-sur-Marne;94017;48.815310226916495,2.562885202056752
50122258;1331765-1301706;2018-04-11T19:09:40+02:00;2021-09-23T01:24:01+02:00;59;RATP;CIMETIERE - HOTEL DE VILLE;662095;6867036;22413;bus;2645;3;true;unknown;unknown;Bondy;93010;48.90220907984299,2.4829420011614274
50122261;1331764-1301877;2018-04-11T19:09:36+02:00;2021-09-23T01:24:00+02:00;59;RATP;AVENUE DE ROSNY;661240;6867284;37488;bus;2649;3;true;unknown;unknown;Bondy;93010;48.90438833582108,2.4712567312607967
50122275;1331759-36400;2018-04-11T22:58:01+02:00;2021-09-23T01:23:57+02:00;59;RATP;HOPITAL DE LA QUEUE-EN-BRIE;669176;6854025;36400;bus;2669;4;true;unknown;unknown;La Queue-en-Brie;94060;48.78557682350975,2.5804740714089416
50122276;1331758-797012;2018-04-11T22:57:50+02:00;2021-09-23T01:23:56+02:00;59;RATP;PAUL VALERY;668855;6854290;24219;bus;2670;4;true;unknown;unknown;La Queue-en-Brie;94060;48.78794471925086,2.576085864534565
50122320;1331741-1304580;2018-04-11T22:58:51+02:00;2021-09-23T01:23:47+02:00;59;RATP;VERDUN - CHARLES FLOQUET;662011;6857600;24092;bus;2727;3;true;unknown;unknown;Champigny-sur-Marne;94017;48.81734628286362,2.482639528004553
50122321;1331740-1322421;2018-04-11T22:58:50+02:00;2021-09-23T01:23:47+02:00;59;RATP;BEL AIR;662445;6857429;24091;bus;2728;3;true;unknown;unknown;Champigny-sur-Marne;94017;48.81583384873651,2.4885649571227093
50122336;1331732-1300562;2018-04-11T22:58:34+02:00;2021-09-23T01:23:43+02:00;59;RATP;JEANNE VACHER;664772;6856672;28041;bus;2743;4;true;unknown;unknown;Champigny-sur-Marne;94017;48.80915719610486,2.5203165474285907
50122376;1331719-1362905;2018-04-11T23:00:52+02:00;2021-09-23T01:23:36+02:00;59;RATP;ALMA;662838;6854094;37744;bus;2790;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;48.7858633943974,2.4942077131864413
50122377;1331718-27977;2018-04-11T23:00:51+02:00;2021-09-23T01:23:35+02:00;59;RATP;SORBIERS;663180;6854125;27977;bus;2791;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;48.78616180739325,2.498859690625885
50122378;1331717-765700;2018-04-11T23:00:50+02:00;2021-09-23T01:23:35+02:00;59;RATP;FALONNIERES;663421;6854221;422966;bus;2792;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;48.787038903110016,2.5021315067808216
50122379;1331716-1353836;2018-04-11T23:00:49+02:00;2021-09-23T01:23:34+02:00;59;RATP;PLACE DE MOLENES;663504;6854407;37747;bus;2793;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;48.78871641045623,2.5032452449930918
50122382;1331714-1333744;2018-04-11T23:00:46+02:00;2021-09-23T01:23:33+02:00;59;RATP;EGLISE DE LA VARENNE;664161;6854561;27981;bus;2796;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;48.790138259161864,2.512174631394003
50122395;1331709-1369394;2018-04-11T23:00:26+02:00;2021-09-23T01:23:31+02:00;59;RATP;ARAGO;663993;6854602;37746;bus;2811;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;48.79049763901689,2.509884480876063
50122408;1331701-1250842;2018-04-11T22:59:59+02:00;2021-09-23T01:23:27+02:00;59;RATP;PASSERELLE DE SAINT-MAURICE;658382;6857700;10096;bus;2826;3;true;unknown;unknown;Saint-Maurice;94069;48.81802155998296,2.4332091447399593
50122445;1331689-39673;2018-04-11T23:02:01+02:00;2021-09-23T01:23:21+02:00;59;RATP;LIBERATION-CONDE;661714;6856883;39673;bus;2865;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;48.81088047850553,2.4786593624534285
50122447;1331688-1370826;2018-04-11T23:01:59+02:00;2021-09-23T01:23:21+02:00;59;RATP;CIMETIERE DE SAINT-MAUR;662167;6856689;39685;bus;2867;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;48.80916249991334,2.4848449237747854
50122454;1331685-1250833;2018-04-11T23:01:28+02:00;2021-09-23T01:23:19+02:00;59;RATP;ROSERAIE;659711;6857645;10099;bus;2874;3;true;unknown;unknown;Saint-Maurice;94069;48.817611351759226,2.451313258616104
50122458;1331683-27984;2018-04-11T23:01:38+02:00;2021-09-23T01:23:18+02:00;59;RATP;HOPITAL ESQUIROL;658144;6857702;27984;bus;2878;3;true;unknown;unknown;Saint-Maurice;94069;48.81802413859857,2.42996776520575
50122459;1331682-1250845;2018-04-11T23:01:39+02:00;2021-09-23T01:23:17+02:00;59;RATP;MAIRIE DE SAINT-MAURICE;657885;6857695;27983;bus;2879;3;true;unknown;unknown;Saint-Maurice;94069;48.81794431830806,2.4264412889887983
50122503;1331672-1301896;2018-04-11T19:10:09+02:00;2021-09-23T01:23:12+02:00;59;RATP;FOCH - DE GAULLE;665278;6861821;25996;bus;2930;4;false;unknown;unknown;Neuilly-sur-Marne;93050;48.855490851094565,2.52678618414363
50122504;1331671-1301788;2018-04-11T19:10:05+02:00;2021-09-23T01:23:12+02:00;59;RATP;PLACE DE LA RESISTANCE;665631;6862000;26001;bus;2931;4;false;unknown;unknown;Neuilly-sur-Marne;93050;48.85711953586332,2.53158251094821
50122520;1331664-1301750;2018-04-11T19:10:17+02:00;2021-09-23T01:23:08+02:00;59;RATP;VILLE EVRARD;666641;6862625;41483;bus;2950;4;false;unknown;unknown;Neuilly-sur-Marne;93050;48.86279327174365,2.5452985113384443
50122529;1331659-1301958;2018-04-11T23:02:09+02:00;2021-09-23T01:23:05+02:00;59;RATP;ROND-POINT DU GENERAL LECLERC;662922;6861079;22582;bus;2960;3;false;unknown;unknown;Le Perreux-sur-Marne;94058;48.84868671456557,2.49474265064268
50122537;1331654-1336631;2018-04-11T19:09:50+02:00;2021-09-23T01:23:02+02:00;59;RATP;CIMETIERE DE NEUILLY-SUR-MARNE;665531;6862722;19855;bus;2969;4;true;unknown;unknown;Neuilly-sur-Marne;93050;48.86360715320847,2.530161086164485
50122557;1331651-1332569;2018-04-11T19:09:54+02:00;2021-09-23T01:23:01+02:00;59;RATP;BOULEVARD DES PECHEURS;667940;6863735;29023;bus;2993;4;true;unknown;unknown;Gagny;93032;48.8728414402997,2.562920478284855
50122563;1331650-1336805;2018-04-11T19:10:40+02:00;2021-09-23T01:23:00+02:00;59;RATP;CITE DES BOULEAUX;665880;6863625;24173;bus;3000;4;true;unknown;unknown;Neuilly-sur-Marne;93050;48.87174637940284,2.5348456063923974
50122624;1331639-27370;2018-04-11T19:11:02+02:00;2021-09-23T01:22:55+02:00;59;RATP;MARIUS GONIN;663843;6865834;27370;bus;3070;4;true;unknown;unknown;Villemomble;93077;48.89150040804091,2.506888036853595
50122634;1331632-1335805;2018-04-11T19:11:08+02:00;2021-09-23T01:22:51+02:00;59;RATP;CAVES D'AVRON;664200;6863954;27369;bus;3081;4;true;unknown;unknown;Neuilly-Plaisance;93049;48.87461385304814,2.5119151878358483
50122672;1331624-27617;2018-04-11T23:03:01+02:00;2021-09-23T01:22:47+02:00;59;RATP;RUE DE LA FERME;663217;6855190;27617;bus;3135;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;48.79574205302135,2.4992713492220457
50122675;1331623-1362901;2018-04-11T23:03:00+02:00;2021-09-23T01:22:47+02:00;59;RATP;RASPAIL - PONT DE BONNEUIL;662898;6854000;27624;bus;3138;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;48.785021450293065,2.495032500695699
50122678;1331621-1304687;2018-04-11T23:02:55+02:00;2021-09-23T01:22:46+02:00;59;RATP;AVIATION;662495;6852916;27591;bus;3141;3;true;unknown;unknown;Bonneuil-sur-Marne;94011;48.77524904852361,2.4896430766802364
50122681;1331620-1352788;2018-04-11T23:03:14+02:00;2021-09-23T01:22:45+02:00;59;RATP;LYCEE SAINT-EXUPERY;660301;6853680;21777;bus;3151;3;true;unknown;unknown;Créteil;94028;48.78198890945251,2.4597175478612097
50122704;1331613-30086;2018-04-11T23:03:55+02:00;2021-09-23T01:22:42+02:00;59;RATP;LES JONCS MARINS;663400;6861643;30086;bus;3177;3;true;unknown;unknown;Le Perreux-sur-Marne;94058;48.853786136843965,2.50120757579712
50122710;1331612-1363972;2018-04-11T19:11:22+02:00;2021-09-23T01:22:41+02:00;59;RATP;RUE DU RHIN;663180;6863117;30075;bus;3184;3;true;unknown;unknown;Rosny-sous-Bois;93064;48.86702927838622,2.4980817646479356
50122770;1331586-1369471;2018-04-11T22:08:59+02:00;2021-09-23T01:22:27+02:00;59;RATP;AUSTRALIE;647260;6847765;39414;bus;3268;4;true;unknown;unknown;Massy;91377;48.72785715556145,2.282975940550885
50122771;1331585-1271727;2018-04-11T22:09:00+02:00;2021-09-23T01:22:27+02:00;59;RATP;JEAN MERMOZ;646986;6847801;7809;bus;3269;4;true;unknown;unknown;Massy;91377;48.72815849810919,2.2792465261347643
50122818;1331576-961660;2018-04-11T23:09:33+02:00;2021-09-23T01:22:22+02:00;59;RATP;HOPITAL SAINT-CAMILLE;665342;6859267;26022;bus;3345;4;true;unknown;unknown;Bry-sur-Marne;94015;48.83252579241935,2.5278665159779483
50122837;1331572-36244;2018-04-11T19:17:59+02:00;2021-09-23T01:22:20+02:00;59;RATP;PLACE DU COMBAT;667952;6858944;36244;bus;3373;4;false;unknown;unknown;Noisy-le-Grand;93051;48.829756027678485,2.5634451807308243
50122839;1331570-1186317;2018-04-11T19:17:53+02:00;2021-09-23T01:22:19+02:00;59;RATP;LES RICHARDETS - CENTRE;668235;6858952;36474;bus;3376;4;true;unknown;unknown;Noisy-le-Grand;93051;48.82984198295291,2.567299505239323
50122857;1331564-1250815;2018-04-11T23:08:11+02:00;2021-09-23T01:22:16+02:00;59;RATP;HOPITAL SAINT-CAMILLE;665306;6859269;26016;bus;3402;4;false;unknown;unknown;Bry-sur-Marne;94015;48.83254184206424,2.5273759495440102
50122872;1331558-1250761;2018-04-11T23:09:09+02:00;2021-09-23T01:22:13+02:00;59;RATP;SOUS-PREFECTURE - JULES FERRY;661981;6859689;22588;bus;3419;3;true;unknown;unknown;Nogent-sur-Marne;94052;48.8361314265339,2.482044367021913
50122896;1331554-1251472;2018-04-11T19:17:05+02:00;2021-09-23T01:22:11+02:00;59;RATP;BOULEVARD ANDRE;664848;6864767;37620;bus;3448;4;true;unknown;unknown;Villemomble;93077;48.88196074873859,2.520682294411556
50122898;1331553-25137;2018-04-11T19:17:04+02:00;2021-09-23T01:22:11+02:00;59;RATP;EUGENE VARLIN;659470;6862448;25137;bus;3457;3;true;unknown;unknown;Montreuil;93048;48.86079024667825,2.4475736292753703
50122901;1331551-25140;2018-04-11T19:17:09+02:00;2021-09-23T01:22:10+02:00;59;RATP;SAINT-JUST;660086;6862492;25140;bus;3460;3;true;unknown;unknown;Montreuil;93048;48.86122439883918,2.455965347180088
50122926;1331543-1353564;2018-04-11T19:16:04+02:00;2021-09-23T01:22:06+02:00;59;RATP;NOUVEAU CIMETIERE DE MONTREUIL;659841;6862484;25147;bus;3498;3;true;unknown;unknown;Montreuil;93048;48.86113722826849,2.4526268177615593
50122928;1331542-25136;2018-04-11T19:16:23+02:00;2021-09-23T01:22:05+02:00;59;RATP;EUGENE VARLIN;659474;6862458;25136;bus;3500;3;true;unknown;unknown;Montreuil;93048;48.860880427877625,2.4476271942809045
50122970;1331541-1332433;2018-04-11T00:18:09+02:00;2021-09-23T01:22:04+02:00;59;RATP;ISSY RER;645585;6858046;22550;bus;3556;2;true;unknown;unknown;Issy-les-Moulineaux;92040;48.82018007177415,2.25889304882633
50122972;1331540-1336500;2018-04-11T00:18:08+02:00;2021-09-23T01:22:04+02:00;59;RATP;CHEMIN DES VIGNES;645207;6857914;24037;bus;3558;2;true;unknown;unknown;Issy-les-Moulineaux;92040;48.8189609648869,2.253762159860405
50123075;1331532-26435;2018-04-11T19:14:10+02:00;2021-09-23T01:22:00+02:00;59;RATP;LES 10 000 ROSIERS;662724;6862544;26435;bus;3673;3;true;unknown;unknown;Rosny-sous-Bois;93064;48.86185008464316,2.4919161507049385
50123076;1331531-37775;2018-04-11T19:14:06+02:00;2021-09-23T01:21:59+02:00;59;RATP;EUGENE SUE;663224;6862576;37775;bus;3674;3;true;unknown;unknown;Neuilly-Plaisance;93049;48.86216659914473,2.4987283580412685
50123077;1331530-1332629;2018-04-11T19:14:05+02:00;2021-09-23T01:21:58+02:00;59;RATP;BOUREAU - GUERINIERE;663414;6862481;26431;bus;3675;3;true;unknown;unknown;Neuilly-Plaisance;93049;48.86132308442075,2.5013262428014955
50123078;1331529-1327535;2018-04-11T19:14:09+02:00;2021-09-23T01:21:58+02:00;59;RATP;GEORGES CLEMENCEAU;663605;6862358;26430;bus;3676;3;false;unknown;unknown;Neuilly-Plaisance;93049;48.86022776512855,2.503940070547299
50123082;1331528-1369427;2018-04-11T19:14:21+02:00;2021-09-23T01:21:57+02:00;59;RATP;ARISTIDE BRIAND - LOUIS ARMAND;664753;6862218;28880;bus;3680;4;true;unknown;unknown;Neuilly-sur-Marne;93050;48.85903257809726,2.519598403586089
50123124;1331525-1328883;2018-04-11T19:13:26+02:00;2021-09-23T01:21:56+02:00;59;RATP;VEDRINES;660438;6861923;26573;bus;3732;3;false;unknown;unknown;Montreuil;93048;48.85612910578459,2.460815974595197
50123127;1331523-1332409;2018-04-11T23:04:39+02:00;2021-09-23T01:21:55+02:00;59;RATP;LES PARAPLUIES;659554;6861584;26575;bus;3735;3;true;unknown;unknown;Fontenay-sous-Bois;94033;48.853025585088865,2.4488007210579315
50123144;1331520-1369735;2018-04-11T00:17:17+02:00;2021-09-23T01:21:53+02:00;59;RATP;BOILEAU;649937;6857028;35154;bus;3753;2;true;unknown;unknown;Montrouge;92049;48.81137764781303,2.318281884715164
50123146;1331518-1323364;2018-04-11T00:17:18+02:00;2021-09-23T01:21:52+02:00;59;RATP;JEAN-MARIN NAUDIN;649558;6856405;413071;bus;3755;3;true;unknown;unknown;Bagneux;92007;48.80574531147409,2.313195010148839
50123150;1331514-40081;2018-04-11T00:17:20+02:00;2021-09-23T01:21:50+02:00;59;RATP;RUE FROIDE;648584;6855473;40081;bus;3759;3;true;unknown;unknown;Bagneux;92007;48.797286631986154,2.300046455741096
50123155;1331510-1251777;2018-04-11T00:17:12+02:00;2021-09-23T01:21:48+02:00;59;RATP;GAMBETTA;648067;6854102;27896;bus;3766;3;true;unknown;unknown;Fontenay-aux-Roses;92032;48.784915293711585,2.2931756978336226
50123163;1331505-1332700;2018-04-11T00:17:08+02:00;2021-09-23T01:21:46+02:00;59;RATP;SENTIER DES LILAS;648343;6855027;20498;bus;3775;3;true;unknown;unknown;Fontenay-aux-Roses;92032;48.793256342518255,2.2968198347212345
50123164;1331504-1377234;2018-04-11T00:17:10+02:00;2021-09-23T01:21:45+02:00;59;RATP;DAMPIERRE;648657;6855266;28579;bus;3776;3;true;unknown;unknown;Bagneux;92007;48.79543082633478,2.3010651347323945
50123211;1331496-1332177;2018-04-11T19:12:33+02:00;2021-09-23T01:21:41+02:00;59;RATP;ALBERT CHARDAVOINE;657124;6872313;28446;bus;3850;3;true;unknown;unknown;Dugny;93030;48.94935003793749,2.4146018219336214
50123239;1331490-23169;2018-04-11T23:04:19+02:00;2021-09-23T01:21:38+02:00;59;RATP;LES DAHLIAS;652593;6853219;23169;bus;3885;3;true;unknown;unknown;L'Haÿ-les-Roses;94038;48.77732251677108,2.3548712797104785
50123322;1331473-828149;2018-04-11T19:26:08+02:00;2021-09-23T01:21:28+02:00;59;RATP;PIERRE CURIE;658088;6870921;28284;bus;3982;3;true;unknown;unknown;Le Bourget;93013;48.93689635390591,2.4279008164805664
50123324;1331471-898165;2018-04-11T19:25:57+02:00;2021-09-23T01:21:27+02:00;59;RATP;LA COMETE;657655;6871395;28452;bus;3984;3;true;unknown;unknown;Dugny;93030;48.94113034320528,2.4219432080477845
50123346;1331468-519907;2018-04-11T23:17:24+02:00;2021-09-23T01:21:25+02:00;59;RATP;GYMNASE AUGUSTE DELAUNE;654924;6856663;413082;bus;4015;3;true;unknown;unknown;Ivry-sur-Seine;94041;48.80846301793224,2.386226630496529
50123354;1331464-1372655;2018-04-11T22:18:21+02:00;2021-09-23T01:21:23+02:00;59;RATP;PLACE DU 19 MARS 1962;656800;6874157;36558;bus;4026;4;true;unknown;unknown;Garges-lès-Gonesse;95268;48.965909835674786,2.409990204923673
50123356;1331463-1349835;2018-04-11T22:18:23+02:00;2021-09-23T01:21:23+02:00;59;RATP;HOTEL DE VILLE DE GARGES-LES-GONESSE;655985;6874824;419594;bus;4028;4;true;unknown;unknown;Garges-lès-Gonesse;95268;48.97185223739834,2.398790300981505
50123361;1331459-1348698;2018-04-11T22:18:24+02:00;2021-09-23T01:21:21+02:00;59;RATP;PAUL VALERY - DE LATTRE DE TASSIGNY;654473;6875723;2326;bus;4034;4;true;unknown;unknown;Sarcelles;95585;48.97983069825328,2.3780417100378255
50123446;1331453-1339320;2018-04-11T00:21:09+02:00;2021-09-23T01:21:17+02:00;59;RATP;MENIL;647433;6869224;7863;bus;4139;3;true;unknown;unknown;Asnières-sur-Seine;92004;48.92085407603369,2.2826775863934867
50123487;1331445-1301944;2018-04-11T19:21:00+02:00;2021-09-23T01:21:13+02:00;59;RATP;AVENUE MARCELLE;660964;6867824;421764;bus;4189;3;true;unknown;unknown;Bobigny;93008;48.90922765780065,2.4674421186112774
50123500;1331442-37842;2018-04-11T00:20:45+02:00;2021-09-23T01:21:12+02:00;59;RATP;VIADUC;644611;6857218;37842;bus;4205;3;true;unknown;unknown;Meudon;92048;48.812650817700046,2.245736138925387
50123501;1331441-37843;2018-04-11T00:20:46+02:00;2021-09-23T01:21:11+02:00;59;RATP;SAINT-GERMAIN - JEAN JAURES;644343;6856871;37843;bus;4206;3;true;unknown;unknown;Meudon;92048;48.80950711224957,2.2421322036090086
50123517;1331439-1301953;2018-04-11T19:21:44+02:00;2021-09-23T01:21:10+02:00;59;RATP;GATINE RN3;661599;6867348;37434;bus;4231;3;true;unknown;unknown;Bondy;93010;48.90498538106704,2.476148081703557
50123558;1331424-814169;2018-04-11T00:20:14+02:00;2021-09-23T01:21:02+02:00;59;RATP;PARC DEPARTEMENTAL;650312;6871504;36494;bus;4295;3;true;unknown;unknown;Villeneuve-la-Garenne;92078;48.94158518805378,2.321694798921872
50123585;1331414-1370369;2018-04-11T00:19:22+02:00;2021-09-23T01:20:56+02:00;59;RATP;LES BARBANNIERS;648961;6870899;28489;bus;4338;3;true;unknown;unknown;Gennevilliers;92036;48.93603913778452,2.303325719583058
50123598;1331412-27724;2018-04-11T00:19:33+02:00;2021-09-23T01:20:55+02:00;59;RATP;BOURGUIGNONS;647334;6869008;27724;bus;4355;3;true;unknown;unknown;Asnières-sur-Seine;92004;48.91890364018148,2.2813535447244884
50123620;1331405-1369826;2018-04-11T00:19:48+02:00;2021-09-23T01:20:52+02:00;59;RATP;BOURGUIGNONS;647350;6868978;26859;bus;4380;3;true;unknown;unknown;Asnières-sur-Seine;92004;48.918635179627934,2.281575582796874
50123649;1331401-36531;2018-04-11T19:19:44+02:00;2021-09-23T01:20:50+02:00;59;RATP;L'AVENIR;655212;6873979;36531;bus;4434;4;true;unknown;unknown;Stains;93072;48.96420059283817,2.3883215658644614
50123753;1331386-1360702;2018-04-11T00:18:35+02:00;2021-09-23T01:20:42+02:00;59;RATP;GARIBALDI;642659;6862812;34368;bus;4609;3;true;unknown;unknown;Suresnes;92073;48.86278657687165,2.218402338852788
50123774;1331381-1244069;2018-04-11T19:19:04+02:00;2021-09-23T01:20:39+02:00;59;RATP;LES MARNAUDES;662799;6864875;26101;bus;4642;3;true;unknown;unknown;Rosny-sous-Bois;93064;48.882816860073085,2.4927342899810894
50123782;1331380-1301641;2018-04-11T19:35:40+02:00;2021-09-23T01:20:38+02:00;59;RATP;RAYMOND QUENEAU-METRO;657866;6866333;37427;bus;4650;3;true;unknown;unknown;Bobigny;93008;48.89562434311905,2.4253263949081045
